"game_id","season","week","season_type","start_date","start_time_tbd","neutral_site","conference_game","attendance","venue_id","venue","home_id","home_team","home_conference","home_points","home_post_win_prob","away_id","away_team","away_conference","away_points","away_post_win_prob","excitement_index","PBP"
401114333,2019,12,"regular","2019-11-16T17:00:00.000Z",NA,FALSE,FALSE,25747,3841,"Blaik Field at Michie Stadium",349,"Army","FBS Independents",47,0.999976971,2678,"VMI",NA,6,2.30291e-05,3.375632272,TRUE
401112244,2019,12,"regular","2019-11-16T17:00:00.000Z",NA,FALSE,TRUE,88842,3834,"Memorial Stadium",158,"Nebraska","Big Ten",21,0.228040959,275,"Wisconsin","Big Ten",37,0.771959041,2.697904873,TRUE
401112105,2019,12,"regular","2019-11-16T17:00:00.000Z",NA,FALSE,TRUE,55388,3646,"Boone Pickens Stadium",197,"Oklahoma State","Big 12",31,0.997356663,2305,"Kansas","Big 12",13,0.002643337,0.775232077,TRUE
401112250,2019,12,"regular","2019-11-16T17:00:00.000Z",NA,FALSE,FALSE,29447,3911,"Ryan Field",77,"Northwestern","Big Ten",45,0.999306351,113,"UMass","FBS Independents",6,0.000693649,0.41023255,TRUE
401110851,2019,12,"regular","2019-11-16T17:00:00.000Z",NA,FALSE,TRUE,57607,3693,"Davis Wade Stadium",344,"Mississippi State","SEC",7,0.003604443,333,"Alabama","SEC",38,0.996395557,0.616650767,TRUE
401112133,2019,12,"regular","2019-11-16T17:00:00.000Z",NA,FALSE,TRUE,50459,3784,"Jones AT&T Stadium",2641,"Texas Tech","Big 12",31,0.822297379,2628,"TCU","Big 12",33,0.177702621,6.803015261,TRUE
401117905,2019,12,"regular","2019-11-16T17:00:00.000Z",NA,FALSE,TRUE,27850,3806,"Lincoln Financial Field",218,"Temple","American Athletic",29,0.989966092,2655,"Tulane","American Athletic",21,0.010033908,5.897168629,TRUE
401112166,2019,12,"regular","2019-11-16T17:00:00.000Z",NA,FALSE,TRUE,106323,3632,"Beaver Stadium",213,"Penn State","Big Ten",34,0.970772027,84,"Indiana","Big Ten",27,0.029227973,3.8718592,TRUE
401112219,2019,12,"regular","2019-11-16T17:00:00.000Z",NA,FALSE,TRUE,111496,3558,"Michigan Stadium",130,"Michigan","Big Ten",44,0.99981889,127,"Michigan State","Big Ten",10,0.00018111,2.29015209,TRUE
401112510,2019,12,"regular","2019-11-16T17:00:00.000Z",NA,FALSE,FALSE,52857,3697,"Bobby Bowden Field at Doak Campbell Stadium",52,"Florida State","ACC",49,0.999940063,2011,"Alabama State",NA,12,5.99375e-05,0.162638269,TRUE
401110852,2019,12,"regular","2019-11-16T17:00:00.000Z",NA,FALSE,TRUE,57280,3838,"Faurot Field",142,"Missouri","SEC",6,0.008416912,57,"Florida","SEC",23,0.991583088,3.786271939,TRUE
401114312,2019,12,"regular","2019-11-16T18:00:00.000Z",NA,FALSE,TRUE,19875,3803,"Legion Field",5,"UAB","Conference USA",37,0.999872771,2638,"UTEP","Conference USA",10,0.000127229,1.147588674,TRUE
401114338,2019,12,"regular","2019-11-16T19:30:00.000Z",NA,FALSE,FALSE,74080,3855,"Notre Dame Stadium",87,"Notre Dame","FBS Independents",52,0.999974295,2426,"Navy","American Athletic",20,2.57055e-05,0.893339648,TRUE
401121972,2019,12,"regular","2019-11-16T20:00:00.000Z",NA,FALSE,TRUE,15619,3644,"Jim Wacker Field at Bobcat Stadium",326,"Texas State","Sun Belt",27,0.008096711,2653,"Troy","Sun Belt",63,0.991903289,2.422592063,TRUE
401121969,2019,12,"regular","2019-11-16T20:00:00.000Z",NA,FALSE,TRUE,18927,3625,"Centennial Bank Stadium",2032,"Arkansas State","Sun Belt",28,0.949999242,324,"Coastal Carolina","Sun Belt",27,0.050000758,8.298263654,TRUE
401117217,2019,12,"regular","2019-11-16T20:00:00.000Z",NA,FALSE,FALSE,57379,3801,"LaVell Edwards Stadium",252,"BYU","FBS Independents",42,0.999976872,304,"Idaho State",NA,10,2.31284e-05,2.568858996,TRUE
401121970,2019,12,"regular","2019-11-16T20:00:00.000Z",NA,FALSE,TRUE,10266,3608,"Paulson Stadium",290,"Georgia Southern","Sun Belt",51,0.997264752,2433,"Louisiana Monroe","Sun Belt",29,0.002735248,2.777383228,TRUE
401110854,2019,12,"regular","2019-11-16T20:30:00.000Z",NA,FALSE,TRUE,23288,3973,"Vanderbilt Stadium",238,"Vanderbilt","SEC",14,0.004006479,96,"Kentucky","SEC",38,0.995993521,2.610074894,TRUE
401112112,2019,12,"regular","2019-11-16T20:30:00.000Z",NA,FALSE,TRUE,46332,3636,"Bill Snyder Family Football Stadium",2306,"Kansas State","Big 12",20,0.302455002,277,"West Virginia","Big 12",24,0.697544998,7.916517898,TRUE
401112511,2019,12,"regular","2019-11-16T20:30:00.000Z",NA,FALSE,TRUE,43263,721,"Bobby Dodd Stadium at Historic Grant Field",59,"Georgia Tech","ACC",0,0.003416358,259,"Virginia Tech","ACC",45,0.996583642,1.420648805,TRUE
401117904,2019,12,"regular","2019-11-16T20:30:00.000Z",NA,FALSE,TRUE,25149,4728,"John O'Quinn Field at TDECU Stadium",248,"Houston","American Athletic",27,0.003778012,235,"Memphis","American Athletic",45,0.996221988,3.096070726,TRUE
401112508,2019,12,"regular","2019-11-16T20:30:00.000Z",NA,FALSE,TRUE,80875,3836,"Memorial Stadium",228,"Clemson","ACC",52,0.999992052,154,"Wake Forest","ACC",3,7.94836e-06,0.106266392,TRUE
401112093,2019,12,"regular","2019-11-16T20:30:00.000Z",NA,FALSE,TRUE,58946,3772,"Jack Trice Stadium",66,"Iowa State","Big 12",23,0.866396293,251,"Texas","Big 12",21,0.133603707,5.985881224,TRUE
401112255,2019,12,"regular","2019-11-16T20:30:00.000Z",NA,FALSE,TRUE,33528,3754,"High Point Solutions Stadium",164,"Rutgers","Big Ten",21,0.003731588,194,"Ohio State","Big Ten",56,0.996268412,0.038964726,TRUE
401119304,2019,12,"regular","2019-11-16T20:30:00.000Z",NA,FALSE,TRUE,7249,3919,"Scheumann Stadium",2050,"Ball State","Mid-American",44,0.081906952,2117,"Central Michigan","Mid-American",45,0.918093048,6.366407394,TRUE
401110849,2019,12,"regular","2019-11-16T20:30:00.000Z",NA,FALSE,TRUE,87451,3785,"Jordan-Hare Stadium",2,"Auburn","SEC",14,0.88116191,61,"Georgia","SEC",21,0.11883809,4.703827946,TRUE
401117548,2019,12,"regular","2019-11-16T21:00:00.000Z",NA,FALSE,TRUE,21317,3914,"Sam Boyd Stadium",2439,"UNLV","Mountain West",7,0.005314031,62,"Hawai'i","Mountain West",21,0.994685969,4.544460457,TRUE
401112199,2019,12,"regular","2019-11-16T21:00:00.000Z",NA,FALSE,TRUE,67518,3793,"Kinnick Stadium",2294,"Iowa","Big Ten",23,0.545999317,135,"Minnesota","Big Ten",19,0.454000683,4.418103524,TRUE
401117546,2019,12,"regular","2019-11-16T21:00:00.000Z",NA,FALSE,TRUE,16364,3905,"Romney Stadium",328,"Utah State","Mountain West",26,0.82042025,2751,"Wyoming","Mountain West",21,0.17957975,6.986626781,TRUE
401114345,2019,12,"regular","2019-11-16T21:00:00.000Z",NA,FALSE,FALSE,25804,3601,"Aggie Memorial Stadium",166,"New Mexico State","FBS Independents",41,0.999605062,2916,"Incarnate Word",NA,28,0.000394938,2.608815922,TRUE
401112509,2019,12,"regular","2019-11-16T21:00:00.000Z",NA,FALSE,TRUE,16286,3982,"Wallace Wade Stadium",150,"Duke","ACC",6,0.003574702,183,"Syracuse","ACC",49,0.996425298,3.915019835,TRUE
401114231,2019,12,"regular","2019-11-16T21:30:00.000Z",NA,FALSE,TRUE,32952,3820,"Martin Stadium",265,"Washington State","Pac-12",49,0.987260284,24,"Stanford","Pac-12",22,0.012739716,2.283080863,TRUE
401114310,2019,12,"regular","2019-11-16T21:30:00.000Z",NA,FALSE,TRUE,10411,3725,"Johnny Red"""" Floyd Stadium""""",2393,"Middle Tennessee","Conference USA",28,0.308889391,242,"Rice","Conference USA",31,0.691110609,5.370055482,TRUE
401121971,2019,12,"regular","2019-11-16T22:00:00.000Z",NA,FALSE,TRUE,16748,3797,"Ladd Peebles Stadium",6,"South Alabama","Sun Belt",27,0.339205761,309,"Louisiana","Sun Belt",37,0.660794239,3.193392483,TRUE
401114311,2019,12,"regular","2019-11-16T23:00:00.000Z",NA,FALSE,TRUE,14179,3604,"Alamodome",2636,"UT San Antonio","Conference USA",17,0.167268979,2572,"Southern Mississippi","Conference USA",36,0.832731021,3.177418315,TRUE
401117544,2019,12,"regular","2019-11-17T00:00:00.000Z",NA,FALSE,TRUE,24914,5388,"Canvas Stadium",36,"Colorado State","Mountain West",21,0.00806848,2005,"Air Force","Mountain West",38,0.99193152,6.721371132,TRUE
401110850,2019,12,"regular","2019-11-17T00:00:00.000Z",NA,FALSE,TRUE,53797,3974,"Vaught-Hemingway Stadium",145,"Ole Miss","SEC",37,0.245199539,99,"LSU","SEC",58,0.754800461,1.139701196,TRUE
401117903,2019,12,"regular","2019-11-17T00:00:00.000Z",NA,FALSE,TRUE,29112,3886,"Raymond James Stadium",58,"South Florida","American Athletic",17,0.706266917,2132,"Cincinnati","American Athletic",20,0.293733083,9.358209758,TRUE
401121968,2019,12,"regular","2019-11-17T00:30:00.000Z",NA,FALSE,TRUE,17908,4246,"Georgia State Stadium",2247,"Georgia State","Sun Belt",27,0.004307451,2026,"Appalachian State","Sun Belt",56,0.995692549,3.644428527,TRUE
401114161,2019,12,"regular","2019-11-17T00:30:00.000Z",NA,FALSE,TRUE,30980,3893,"Reser Stadium",204,"Oregon State","Pac-12",35,0.942346047,9,"Arizona State","Pac-12",34,0.057653953,6.976500511,TRUE
401112082,2019,12,"regular","2019-11-17T00:30:00.000Z",NA,FALSE,TRUE,50223,4727,"McLane Stadium",239,"Baylor","Big 12",31,0.113722126,201,"Oklahoma","Big 12",34,0.886277874,6.192642703,TRUE
401110853,2019,12,"regular","2019-11-17T00:30:00.000Z",NA,FALSE,TRUE,104957,3795,"Kyle Field",245,"Texas A&M","SEC",30,0.999901,2579,"South Carolina","SEC",6,9.9e-05,2.582697209,TRUE
401112512,2019,12,"regular","2019-11-17T00:30:00.000Z",NA,FALSE,TRUE,54089,3670,"Carter-Finley Stadium",152,"NC State","ACC",20,0.078814554,97,"Louisville","ACC",34,0.921185446,4.042968569,TRUE
401114216,2019,12,"regular","2019-11-17T01:00:00.000Z",NA,FALSE,TRUE,47307,587,"Rice-Eccles Stadium",254,"Utah","Pac-12",49,0.999996447,26,"UCLA","Pac-12",3,3.55305e-06,1.198254814,TRUE
401117545,2019,12,"regular","2019-11-17T03:15:00.000Z",NA,FALSE,TRUE,31492,3653,"Albertsons Stadium",68,"Boise State","Mountain West",42,0.999141256,167,"New Mexico","Mountain West",9,0.000858744,0.20118563,TRUE
401114172,2019,12,"regular","2019-11-17T03:30:00.000Z",NA,FALSE,TRUE,54219,3626,"Autzen Stadium",2483,"Oregon","Pac-12",34,0.999962473,12,"Arizona","Pac-12",6,3.7527e-05,0.43530301,TRUE
401114181,2019,12,"regular","2019-11-17T04:00:00.000Z",NA,FALSE,TRUE,46397,3831,"California Memorial Stadium",25,"California","Pac-12",17,0.004441882,30,"USC","Pac-12",41,0.995558118,3.241772112,TRUE
401119305,2019,13,"regular","2019-11-20T00:30:00.000Z",NA,FALSE,TRUE,5062,3764,"Brigham Field at Huskie Stadium",2459,"Northern Illinois","Mid-American",17,0.003759054,2199,"Eastern Michigan","Mid-American",45,0.996240946,2.972721239,TRUE
401119306,2019,13,"regular","2019-11-20T00:30:00.000Z",NA,FALSE,TRUE,9715,3700,"Doyt Perry Stadium",189,"Bowling Green","Mid-American",24,0.014036086,195,"Ohio","Mid-American",66,0.985963914,1.634981106,TRUE
401119307,2019,13,"regular","2019-11-21T00:30:00.000Z",NA,FALSE,TRUE,22921,3996,"Yager Stadium",193,"Miami (OH)","Mid-American",20,0.615612912,2006,"Akron","Mid-American",17,0.384387088,2.227571881,TRUE
401119308,2019,13,"regular","2019-11-21T00:30:00.000Z",NA,FALSE,TRUE,13830,3965,"UB Stadium",2084,"Buffalo","Mid-American",49,0.999593552,2649,"Toledo","Mid-American",30,0.000406448,2.464308952,TRUE
401112513,2019,13,"regular","2019-11-22T01:00:00.000Z",NA,FALSE,TRUE,38198,721,"Bobby Dodd Stadium at Historic Grant Field",59,"Georgia Tech","ACC",28,0.843552919,152,"NC State","ACC",26,0.156447081,4.409841687,TRUE
401117550,2019,13,"regular","2019-11-23T02:30:00.000Z",NA,FALSE,TRUE,21152,3984,"War Memorial Stadium",2751,"Wyoming","Mountain West",17,0.986504331,36,"Colorado State","Mountain West",7,0.013495669,4.676565408,TRUE
401112094,2019,13,"regular","2019-11-23T17:00:00.000Z",NA,FALSE,TRUE,58120,3772,"Jack Trice Stadium",66,"Iowa State","Big 12",41,0.834888369,2305,"Kansas","Big 12",31,0.165111631,3.45320159,TRUE
401117906,2019,13,"regular","2019-11-23T17:00:00.000Z",NA,FALSE,TRUE,21032,4729,"Benson Field at Yulman Stadium",2655,"Tulane","American Athletic",31,0.123670016,2116,"UCF","American Athletic",34,0.876329984,4.333053065,TRUE
401117908,2019,13,"regular","2019-11-23T17:00:00.000Z",NA,FALSE,TRUE,12084,3892,"Rentschler Field",41,"Connecticut","American Athletic",24,0.29460916,151,"East Carolina","American Athletic",31,0.70539084,5.96564988,TRUE
401112155,2019,13,"regular","2019-11-23T17:00:00.000Z",NA,FALSE,TRUE,58331,3793,"Kinnick Stadium",2294,"Iowa","Big Ten",19,0.818058916,356,"Illinois","Big Ten",10,0.181941084,3.62653967,TRUE
401112520,2019,13,"regular","2019-11-23T17:00:00.000Z",NA,FALSE,FALSE,37329,3923,"Scott Stadium",258,"Virginia","ACC",55,0.995229572,2335,"Liberty","FBS Independents",27,0.004770428,2.06671724,TRUE
401119309,2019,13,"regular","2019-11-23T17:00:00.000Z",NA,FALSE,TRUE,8825,3696,"Dix Stadium",2309,"Kent State","Mid-American",41,0.886130285,2050,"Ball State","Mid-American",38,0.113869715,9.077115148,TRUE
401110856,2019,13,"regular","2019-11-23T17:00:00.000Z",NA,FALSE,FALSE,80692,3785,"Jordan-Hare Stadium",2,"Auburn","SEC",52,0.999994062,2535,"Samford",NA,0,5.93772e-06,0.06899923,TRUE
401112236,2019,13,"regular","2019-11-23T17:00:00.000Z",NA,FALSE,TRUE,30246,3911,"Ryan Field",77,"Northwestern","Big Ten",22,0.16960293,135,"Minnesota","Big Ten",38,0.83039707,1.35505955,TRUE
401112256,2019,13,"regular","2019-11-23T17:00:00.000Z",NA,FALSE,TRUE,104355,3861,"Ohio Stadium",194,"Ohio State","Big Ten",28,0.988740265,213,"Penn State","Big Ten",17,0.011259735,1.95198238,TRUE
401110855,2019,13,"regular","2019-11-23T17:00:00.000Z",NA,FALSE,FALSE,101821,3657,"Bryant Denny Stadium",333,"Alabama","SEC",66,0.999998139,2717,"Western Carolina",NA,3,1.86135e-06,0.007056429,TRUE
401114358,2019,13,"regular","2019-11-23T17:00:00.000Z",NA,FALSE,FALSE,8204,3985,"Warren McGuirk Alumni Stadium",113,"UMass","FBS Independents",24,0.003733637,252,"BYU","FBS Independents",56,0.996266363,0.102260812,TRUE
401112220,2019,13,"regular","2019-11-23T17:00:00.000Z",NA,FALSE,TRUE,24641,3754,"High Point Solutions Stadium",164,"Rutgers","Big Ten",0,0.003543471,127,"Michigan State","Big Ten",27,0.996456529,1.195143505,TRUE
401112128,2019,13,"regular","2019-11-23T17:00:00.000Z",NA,FALSE,TRUE,46022,3842,"Mountaineer Field at Milan Puskar Stadium",277,"West Virginia","Big 12",13,0.404214694,197,"Oklahoma State","Big 12",20,0.595785306,5.523549512,TRUE
401121976,2019,13,"regular","2019-11-23T19:00:00.000Z",NA,FALSE,TRUE,12501,4246,"Georgia State Stadium",2247,"Georgia State","Sun Belt",28,0.998662433,6,"South Alabama","Sun Belt",15,0.001337567,2.392579403,TRUE
401183793,2019,13,"regular","2019-11-23T19:00:00.000Z",NA,FALSE,TRUE,13844,3971,"University Stadium",167,"New Mexico","Mountain West",22,0.010776776,2005,"Air Force","Mountain West",44,0.989223224,1.503317364,TRUE
401112514,2019,13,"regular","2019-11-23T19:30:00.000Z",NA,FALSE,FALSE,71827,3855,"Notre Dame Stadium",87,"Notre Dame","FBS Independents",40,0.999587472,103,"Boston College","ACC",7,0.000412528,1.702735691,TRUE
401121973,2019,13,"regular","2019-11-23T19:30:00.000Z",NA,FALSE,TRUE,22125,3792,"Kidd Brewer Stadium",2026,"Appalachian State","Sun Belt",35,0.999478093,326,"Texas State","Sun Belt",13,0.000521907,1.523950723,TRUE
401121974,2019,13,"regular","2019-11-23T20:00:00.000Z",NA,FALSE,TRUE,18319,3625,"Centennial Bank Stadium",2032,"Arkansas State","Sun Belt",38,0.649443892,290,"Georgia Southern","Sun Belt",33,0.350556108,4.210900762,TRUE
401112518,2019,13,"regular","2019-11-23T20:30:00.000Z",NA,FALSE,FALSE,50500,3787,"Kenan Memorial Stadium",153,"North Carolina","ACC",56,0.999995828,2382,"Mercer",NA,7,4.17167e-06,1.362646347,TRUE
401114317,2019,13,"regular","2019-11-23T20:30:00.000Z",NA,FALSE,TRUE,18477,3895,"Rice Stadium",242,"Rice","Conference USA",20,0.981986337,249,"North Texas","Conference USA",14,0.018013663,4.409642033,TRUE
401117911,2019,13,"regular","2019-11-23T20:30:00.000Z",NA,FALSE,TRUE,33732,3852,"Navy-Marine Corps Memorial Stadium",2426,"Navy","American Athletic",35,0.989076981,2567,"SMU","American Athletic",28,0.010923019,7.163845778,TRUE
401112210,2019,13,"regular","2019-11-23T20:30:00.000Z",NA,FALSE,TRUE,34082,3665,"Maryland Stadium",120,"Maryland","Big Ten",7,0.003622478,158,"Nebraska","Big Ten",54,0.996377522,1.534524458,TRUE
401112083,2019,13,"regular","2019-11-23T20:30:00.000Z",NA,FALSE,TRUE,49109,4727,"McLane Stadium",239,"Baylor","Big 12",24,0.966748765,251,"Texas","Big 12",10,0.033251235,3.797736104,TRUE
401110862,2019,13,"regular","2019-11-23T20:30:00.000Z",NA,FALSE,FALSE,19863,3973,"Vanderbilt Stadium",238,"Vanderbilt","SEC",38,0.999991575,2193,"East Tennessee State",NA,0,8.42548e-06,0.783403934,TRUE
401114313,2019,13,"regular","2019-11-23T20:30:00.000Z",NA,FALSE,TRUE,10526,4418,"Jerry Richardson Stadium",2429,"Charlotte","Conference USA",24,0.997251863,276,"Marshall","Conference USA",13,0.002748137,5.956642479,TRUE
401110858,2019,13,"regular","2019-11-23T20:30:00.000Z",NA,FALSE,FALSE,41495,3683,"Commonwealth Stadium",96,"Kentucky","SEC",50,0.999928655,2630,"UT Martin",NA,7,7.13453e-05,0.129445228,TRUE
401114217,2019,13,"regular","2019-11-23T20:30:00.000Z",NA,FALSE,TRUE,64156,477,"Los Angeles Memorial Coliseum",30,"USC","Pac-12",52,0.998226779,26,"UCLA","Pac-12",35,0.001773221,3.466085232,TRUE
401114318,2019,13,"regular","2019-11-23T20:30:00.000Z",NA,FALSE,TRUE,20369,3815,"M. M. Roberts Stadium",2572,"Southern Mississippi","Conference USA",10,0.093855983,98,"Western Kentucky","Conference USA",28,0.906144017,3.827267942,TRUE
401110857,2019,13,"regular","2019-11-23T20:30:00.000Z",NA,FALSE,TRUE,92746,3917,"Sanford Stadium",61,"Georgia","SEC",19,0.828067654,245,"Texas A&M","SEC",13,0.171932346,3.090869777,TRUE
401114315,2019,13,"regular","2019-11-23T20:30:00.000Z",NA,FALSE,TRUE,18346,3803,"Legion Field",5,"UAB","Conference USA",20,0.986872577,2348,"Louisiana Tech","Conference USA",14,0.013127423,4.923747384,TRUE
401112519,2019,13,"regular","2019-11-23T20:30:00.000Z",NA,FALSE,TRUE,55936,3799,"Lane Stadium",259,"Virginia Tech","ACC",28,0.999844601,221,"Pittsburgh","ACC",0,0.000155399,1.992794755,TRUE
401112167,2019,13,"regular","2019-11-23T20:30:00.000Z",NA,FALSE,TRUE,43671,3830,"Memorial Stadium",84,"Indiana","Big Ten",14,0.004330786,130,"Michigan","Big Ten",39,0.995669214,3.196838037,TRUE
401117909,2019,13,"regular","2019-11-23T21:00:00.000Z",NA,FALSE,TRUE,25136,3886,"Raymond James Stadium",58,"South Florida","American Athletic",10,0.005966495,235,"Memphis","American Athletic",49,0.994033505,2.886858114,TRUE
401114182,2019,13,"regular","2019-11-23T21:00:00.000Z",NA,FALSE,TRUE,48904,3940,"Stanford Stadium",24,"Stanford","Pac-12",20,0.137772652,25,"California","Pac-12",24,0.862227348,6.25516048,TRUE
401112516,2019,13,"regular","2019-11-23T21:00:00.000Z",NA,FALSE,TRUE,46769,3873,"Papa John's Cardinal Stadium",97,"Louisville","ACC",56,0.999841797,183,"Syracuse","ACC",34,0.000158203,2.159722949,TRUE
401112263,2019,13,"regular","2019-11-23T21:00:00.000Z",NA,FALSE,TRUE,70747,347,"Camp Randall Stadium",275,"Wisconsin","Big Ten",45,0.997440362,2509,"Purdue","Big Ten",24,0.002559638,1.409072911,TRUE
401114319,2019,13,"regular","2019-11-23T21:00:00.000Z",NA,FALSE,FALSE,21584,3601,"Aggie Memorial Stadium",166,"New Mexico State","FBS Independents",44,0.084271931,2638,"UTEP","Conference USA",35,0.915728069,6.933562973,TRUE
401117553,2019,13,"regular","2019-11-23T21:00:00.000Z",NA,FALSE,TRUE,17373,3914,"Sam Boyd Stadium",2439,"UNLV","Mountain West",38,0.96924784,23,"San José State","Mountain West",35,0.03075216,8.137318015,TRUE
401114316,2019,13,"regular","2019-11-23T21:30:00.000Z",NA,FALSE,TRUE,9806,3725,"Johnny Red"""" Floyd Stadium""""",2393,"Middle Tennessee","Conference USA",38,0.998537842,295,"Old Dominion","Conference USA",17,0.001462158,1.585641706,TRUE
401121975,2019,13,"regular","2019-11-23T22:00:00.000Z",NA,FALSE,TRUE,10135,3817,"Malone Stadium",2433,"Louisiana Monroe","Sun Belt",45,0.990896526,324,"Coastal Carolina","Sun Belt",42,0.009103474,7.411082893,TRUE
401121977,2019,13,"regular","2019-11-23T22:00:00.000Z",NA,FALSE,TRUE,14262,3666,"Cajun Field",309,"Louisiana","Sun Belt",53,0.999970567,2653,"Troy","Sun Belt",3,2.94328e-05,1.108259756,TRUE
401114314,2019,13,"regular","2019-11-23T23:00:00.000Z",NA,FALSE,TRUE,14335,3604,"Alamodome",2636,"UT San Antonio","Conference USA",26,0.010703834,2226,"Florida Atlantic","Conference USA",40,0.989296166,1.539184957,TRUE
401110859,2019,13,"regular","2019-11-24T00:00:00.000Z",NA,FALSE,TRUE,101173,3958,"Tiger Stadium",99,"LSU","SEC",56,0.999980961,8,"Arkansas","SEC",20,1.90385e-05,0.108756742,TRUE
401112517,2019,13,"regular","2019-11-24T00:00:00.000Z",NA,FALSE,FALSE,27339,218,"FIU Stadium",2229,"Florida International","Conference USA",30,0.870246531,2390,"Miami","ACC",24,0.129753469,6.137390226,TRUE
401112113,2019,13,"regular","2019-11-24T00:00:00.000Z",NA,FALSE,TRUE,50117,3784,"Jones AT&T Stadium",2641,"Texas Tech","Big 12",27,0.555821764,2306,"Kansas State","Big 12",30,0.444178236,7.221446313,TRUE
401117907,2019,13,"regular","2019-11-24T00:00:00.000Z",NA,FALSE,TRUE,30101,3854,"Nippert Stadium",2132,"Cincinnati","American Athletic",15,0.063859848,218,"Temple","American Athletic",13,0.936140152,5.393420719,TRUE
401110861,2019,13,"regular","2019-11-24T00:30:00.000Z",NA,FALSE,TRUE,49348,3838,"Faurot Field",142,"Missouri","SEC",20,0.017159738,2633,"Tennessee","SEC",24,0.982840262,7.808264315,TRUE
401114162,2019,13,"regular","2019-11-24T00:30:00.000Z",NA,FALSE,TRUE,51875,3947,"Sun Devil Stadium",9,"Arizona State","Pac-12",31,0.243226651,2483,"Oregon","Pac-12",28,0.756773349,6.531534388,TRUE
401110860,2019,13,"regular","2019-11-24T00:30:00.000Z",NA,FALSE,FALSE,54683,3693,"Davis Wade Stadium",344,"Mississippi State","SEC",45,0.999975278,2000,"Abilene Christian",NA,7,2.47221e-05,0.246986782,TRUE
401112515,2019,13,"regular","2019-11-24T00:30:00.000Z",NA,FALSE,TRUE,24130,3630,"BB&T Field",154,"Wake Forest","ACC",39,0.998209238,150,"Duke","ACC",27,0.001790762,6.566158369,TRUE
401117910,2019,13,"regular","2019-11-24T00:30:00.000Z",NA,FALSE,TRUE,16120,3674,"Skelly Field at H. A. Chapman Stadium",202,"Tulsa","American Athletic",14,0.795919852,248,"Houston","American Athletic",24,0.204080148,5.873332709,TRUE
401112120,2019,13,"regular","2019-11-24T01:00:00.000Z",NA,FALSE,TRUE,82241,3835,"Gaylord Family Oklahoma Memorial Stadium",201,"Oklahoma","Big 12",28,0.939332645,2628,"TCU","Big 12",24,0.060667355,2.588347599,TRUE
401114206,2019,13,"regular","2019-11-24T02:00:00.000Z",NA,FALSE,TRUE,22016,3820,"Martin Stadium",265,"Washington State","Pac-12",54,0.988558696,204,"Oregon State","Pac-12",53,0.011441304,8.178483375,TRUE
401114173,2019,13,"regular","2019-11-24T03:00:00.000Z",NA,FALSE,TRUE,35991,3619,"Arizona Stadium",12,"Arizona","Pac-12",7,0.003766317,254,"Utah","Pac-12",35,0.996233683,0.739684974,TRUE
401114191,2019,13,"regular","2019-11-24T03:00:00.000Z",NA,FALSE,TRUE,44618,3726,"Folsom Field",38,"Colorado","Pac-12",20,0.961368733,264,"Washington","Pac-12",14,0.038631267,7.073290453,TRUE
401117551,2019,13,"regular","2019-11-24T03:30:00.000Z",NA,FALSE,TRUE,32303,3660,"Bulldog Stadium",278,"Fresno State","Mountain West",28,0.084495901,2440,"Nevada","Mountain West",35,0.915504099,6.708994888,TRUE
401117549,2019,13,"regular","2019-11-24T03:30:00.000Z",NA,FALSE,TRUE,18315,3905,"Romney Stadium",328,"Utah State","Mountain West",21,0.003964526,68,"Boise State","Mountain West",56,0.996035474,1.887454701,TRUE
401117552,2019,13,"regular","2019-11-24T04:00:00.000Z",NA,FALSE,TRUE,24911,3610,"Aloha Stadium",62,"Hawai'i","Mountain West",14,0.899942042,21,"San Diego State","Mountain West",11,0.100057958,6.937411472,TRUE
401119310,2019,14,"regular","2019-11-26T23:00:00.000Z",NA,FALSE,TRUE,21414,3768,"Summa Field at InfoCision Stadium",2006,"Akron","Mid-American",3,0.000297929,195,"Ohio","Mid-American",52,0.999702071,0.561636503,TRUE
401119311,2019,14,"regular","2019-11-27T00:00:00.000Z",NA,FALSE,TRUE,3568,3764,"Brigham Field at Huskie Stadium",2459,"Northern Illinois","Mid-American",17,0.833775438,2711,"Western Michigan","Mid-American",14,0.166224562,8.389046341,TRUE
401110863,2019,14,"regular","2019-11-29T00:30:00.000Z",NA,FALSE,TRUE,0,3693,"Davis Wade Stadium",344,"Mississippi State","SEC",21,0.615875803,145,"Ole Miss","SEC",20,0.384124197,6.081063435,TRUE
401119314,2019,14,"regular","2019-11-29T17:00:00.000Z",NA,FALSE,TRUE,7155,3919,"Scheumann Stadium",2050,"Ball State","Mid-American",41,0.956897864,193,"Miami (OH)","Mid-American",27,0.043102136,5.852842666,TRUE
401119312,2019,14,"regular","2019-11-29T17:00:00.000Z",NA,FALSE,TRUE,13749,3965,"UB Stadium",2084,"Buffalo","Mid-American",49,0.998943232,189,"Bowling Green","Mid-American",7,0.001056768,0.195806751,TRUE
401112521,2019,14,"regular","2019-11-29T17:00:00.000Z",NA,FALSE,TRUE,52619,3923,"Scott Stadium",258,"Virginia","ACC",39,0.422743571,259,"Virginia Tech","ACC",30,0.577256429,8.608884222,TRUE
