"game_id","year","week","home","away","season"
401112498,2019,10,"Georgia Tech","Pittsburgh",2019
401117537,2019,10,"Hawai'i","Fresno State",2019
401112153,2019,10,"Illinois","Rutgers",2019
401112165,2019,10,"Indiana","Northwestern",2019
401112104,2019,10,"Kansas","Kansas State",2019
401121963,2019,10,"Louisiana","Texas State",2019
401121961,2019,10,"Louisiana Monroe","Arkansas State",2019
401112208,2019,10,"Maryland","Michigan",2019
401117897,2019,10,"Memphis","SMU",2019
401117536,2019,10,"Nevada","New Mexico",2019
401112499,2019,10,"North Carolina","Virginia",2019
401114303,2019,10,"North Texas","UTEP",2019
401112501,2019,10,"Notre Dame","Virginia Tech",2019
401112127,2019,10,"Oklahoma State","TCU",2019
401112243,2019,10,"Purdue","Nebraska",2019
401114302,2019,10,"Rice","Marshall",2019
401117535,2019,10,"San José State","Boise State",2019
401110839,2019,10,"South Carolina","Vanderbilt",2019
401112495,2019,10,"Syracuse","Boston College",2019
401110840,2019,10,"Tennessee","UAB",2019
401110841,2019,10,"Texas A&M","UT San Antonio",2019
401117898,2019,10,"Tulane","Tulsa",2019
401117895,2019,10,"UCF","Houston",2019
401114189,2019,10,"UCLA","Colorado",2019
401114352,2019,10,"UMass","Liberty",2019
401114198,2019,10,"USC","Oregon",2019
401117216,2019,10,"Utah State","BYU",2019
401112500,2019,10,"Wake Forest","NC State",2019
401114227,2019,10,"Washington","Utah",2019
401114301,2019,10,"Western Kentucky","Florida Atlantic",2019
401117530,2019,9,"Air Force","Utah State",2019
401110831,2019,9,"Alabama","Arkansas",2019
401121958,2019,9,"Arkansas State","Texas State",2019
401114330,2019,9,"Army","San José State",2019
401119292,2019,9,"Ball State","Ohio",2019
401119289,2019,9,"Buffalo","Central Michigan",2019
401114293,2019,9,"Charlotte","North Texas",2019
401112490,2019,9,"Clemson","Boston College",2019
401114188,2019,9,"Colorado","USC",2019
401117892,2019,9,"East Carolina","South Florida",2019
401112492,2019,9,"Florida State","Syracuse",2019
401117531,2019,9,"Fresno State","Colorado State",2019
401114344,2019,9,"Georgia Southern","New Mexico State",2019
401121959,2019,9,"Georgia State","Troy",2019
401117889,2019,9,"Houston","SMU",2019
401112091,2019,9,"Iowa State","Oklahoma State",2019
401112103,2019,9,"Kansas","Texas Tech",2019
401112110,2019,9,"Kansas State","Oklahoma",2019
401119291,2019,9,"Kent State","Miami (OH)",2019
401110832,2019,9,"Kentucky","Missouri",2019
401112493,2019,9,"Louisville","Virginia",2019
401110833,2019,9,"LSU","Auburn",2019
401114297,2019,9,"Marshall","Western Kentucky",2019
401112227,2019,9,"Michigan","Notre Dame",2019
401112218,2019,9,"Michigan State","Penn State",2019
401114294,2019,9,"Middle Tennessee","Florida International",2019
401112207,2019,9,"Minnesota","Maryland",2019
401117890,2019,9,"Navy","Tulane",2019
401112164,2019,9,"Nebraska","Indiana",2019
401117532,2019,9,"New Mexico","Hawai'i",2019
401112491,2019,9,"North Carolina","Duke",2019
401119287,2019,9,"Northern Illinois","Akron",2019
401112197,2019,9,"Northwestern","Iowa",2019
401112254,2019,9,"Ohio State","Wisconsin",2019
401114295,2019,9,"Old Dominion","Florida Atlantic",2019
401114197,2019,9,"Oregon","Washington State",2019
401112494,2019,9,"Pittsburgh","Miami",2019
401112152,2019,9,"Purdue","Illinois",2019
401114298,2019,9,"Rice","Southern Mississippi",2019
401112266,2019,9,"Rutgers","Liberty",2019
401121957,2019,9,"South Alabama","Appalachian State",2019
401114170,2019,9,"Stanford","Arizona",2019
401112132,2019,9,"TCU","Texas",2019
401117891,2019,9,"Temple","UCF",2019
401110834,2019,9,"Tennessee","South Carolina",2019
401110835,2019,9,"Texas A&M","Mississippi State",2019
401119290,2019,9,"Toledo","Eastern Michigan",2019
401117893,2019,9,"Tulsa","Memphis",2019
401114159,2019,9,"UCLA","Arizona State",2019
401114357,2019,9,"UMass","Connecticut",2019
401117534,2019,9,"UNLV","San Diego State",2019
401114179,2019,9,"Utah","California",2019
401114296,2019,9,"UTEP","Louisiana Tech",2019
401119288,2019,9,"Western Michigan","Bowling Green",2019
401117533,2019,9,"Wyoming","Nevada",2019
401119281,2019,8,"Akron","Buffalo",2019
401110824,2019,8,"Alabama","Tennessee",2019
401121955,2019,8,"Appalachian State","Louisiana Monroe",2019
401110825,2019,8,"Arkansas","Auburn",2019
401121954,2019,8,"Arkansas State","Louisiana",2019
401119285,2019,8,"Ball State","Toledo",2019
401112484,2019,8,"Boston College","NC State",2019
401119282,2019,8,"Bowling Green","Central Michigan",2019
401117215,2019,8,"BYU","Boise State",2019
401114178,2019,8,"California","Oregon State",2019
401117885,2019,8,"Cincinnati","Tulsa",2019
401117886,2019,8,"Connecticut","Houston",2019
401119286,2019,8,"Eastern Michigan","Western Michigan",2019
401114288,2019,8,"Florida Atlantic","Marshall",2019
401114287,2019,8,"Florida International","UTEP",2019
401117528,2019,8,"Fresno State","UNLV",2019
401110826,2019,8,"Georgia","Kentucky",2019
401121956,2019,8,"Georgia Southern","Coastal Carolina",2019
401114329,2019,8,"Georgia State","Army",2019
401117525,2019,8,"Hawai'i","Air Force",2019
401112151,2019,8,"Illinois","Wisconsin",2019
401112196,2019,8,"Iowa","Purdue",2019
401112109,2019,8,"Kansas State","TCU",2019
401114351,2019,8,"Liberty","Maine",2019
401114289,2019,8,"Louisiana Tech","Southern Mississippi",2019
401112485,2019,8,"Louisville","Clemson",2019
401112163,2019,8,"Maryland","Indiana",2019
401117888,2019,8,"Memphis","Tulane",2019
401112488,2019,8,"Miami","Georgia Tech",2019
401119284,2019,8,"Miami (OH)","Northern Illinois",2019
401110828,2019,8,"Mississippi State","LSU",2019
401117883,2019,8,"Navy","South Florida",2019
401114290,2019,8,"North Texas","Middle Tennessee",2019
401112248,2019,8,"Northwestern","Ohio State",2019
401119283,2019,8,"Ohio","Kent State",2019
401112119,2019,8,"Oklahoma","West Virginia",2019
401112079,2019,8,"Oklahoma State","Baylor",2019
401110827,2019,8,"Ole Miss","Texas A&M",2019
401112226,2019,8,"Penn State","Michigan",2019
401112234,2019,8,"Rutgers","Minnesota",2019
401117529,2019,8,"San José State","San Diego State",2019
401117887,2019,8,"SMU","Temple",2019
401110829,2019,8,"South Carolina","Florida",2019
401114210,2019,8,"Stanford","UCLA",2019
401112483,2019,8,"Syracuse","Pittsburgh",2019
401112102,2019,8,"Texas","Kansas",2019
401112090,2019,8,"Texas Tech","Iowa State",2019
401121953,2019,8,"Troy","South Alabama",2019
401114291,2019,8,"UAB","Old Dominion",2019
401117884,2019,8,"UCF","East Carolina",2019
401114169,2019,8,"USC","Arizona",2019
401114292,2019,8,"UT San Antonio","Rice",2019
401114158,2019,8,"Utah","Arizona State",2019
401117527,2019,8,"Utah State","Nevada",2019
401110830,2019,8,"Vanderbilt","Missouri",2019
401112486,2019,8,"Virginia","Duke",2019
401112489,2019,8,"Virginia Tech","North Carolina",2019
401112487,2019,8,"Wake Forest","Florida State",2019
401114196,2019,8,"Washington","Oregon",2019
401114187,2019,8,"Washington State","Colorado",2019
401114286,2019,8,"Western Kentucky","Charlotte",2019
401117526,2019,8,"Wyoming","New Mexico",2019
401117520,2019,7,"Air Force","Fresno State",2019
401119277,2019,7,"Akron","Kent State",2019
401114168,2019,7,"Arizona","Washington",2019
401114157,2019,7,"Arizona State","Washington State",2019
401112078,2019,7,"Baylor","Texas Tech",2019
401117521,2019,7,"Boise State","Hawai'i",2019
401119280,2019,7,"Bowling Green","Toledo",2019
401114343,2019,7,"Central Michigan","New Mexico State",2019
401112479,2019,7,"Clemson","Florida State",2019
401121952,2019,7,"Coastal Carolina","Georgia State",2019
401112480,2019,7,"Duke","Georgia Tech",2019
401119276,2019,7,"Eastern Michigan","Ball State",2019
401114280,2019,7,"Florida Atlantic","Middle Tennessee",2019
401114279,2019,7,"Florida International","Charlotte",2019
401110817,2019,7,"Georgia","South Carolina",2019
401117879,2019,7,"Houston","Cincinnati",2019
401112150,2019,7,"Illinois","Michigan",2019
401112162,2019,7,"Indiana","Rutgers",2019
401112195,2019,7,"Iowa","Penn State",2019
401110818,2019,7,"Kentucky","Arkansas",2019
401121950,2019,7,"Louisiana","Appalachian State",2019
401114281,2019,7,"Louisiana Tech","UMass",2019
401110819,2019,7,"LSU","Florida",2019
401114283,2019,7,"Marshall","Old Dominion",2019
401112478,2019,7,"Miami","Virginia",2019
401112233,2019,7,"Minnesota","Nebraska",2019
401110820,2019,7,"Missouri","Ole Miss",2019
401112477,2019,7,"NC State","Syracuse",2019
401117524,2019,7,"Nevada","San José State",2019
401117522,2019,7,"New Mexico","Colorado State",2019
401114222,2019,7,"Notre Dame","USC",2019
401119279,2019,7,"Ohio","Northern Illinois",2019
401114186,2019,7,"Oregon","Colorado",2019
401114204,2019,7,"Oregon State","Utah",2019
401112206,2019,7,"Purdue","Maryland",2019
401117523,2019,7,"San Diego State","Wyoming",2019
401117214,2019,7,"South Florida","BYU",2019
401114282,2019,7,"Southern Mississippi","North Texas",2019
401117881,2019,7,"Temple","Memphis",2019
401110821,2019,7,"Tennessee","Mississippi State",2019
401112118,2019,7,"Texas","Oklahoma",2019
401110822,2019,7,"Texas A&M","Alabama",2019
401121951,2019,7,"Texas State","Louisiana Monroe",2019
401117880,2019,7,"Tulane","Connecticut",2019
401117882,2019,7,"Tulsa","Navy",2019
401114284,2019,7,"UT San Antonio","UAB",2019
401110823,2019,7,"Vanderbilt","UNLV",2019
401112482,2019,7,"Virginia Tech","Rhode Island",2019
401112481,2019,7,"Wake Forest","Louisville",2019
401112089,2019,7,"West Virginia","Iowa State",2019
401114285,2019,7,"Western Kentucky","Army",2019
401119278,2019,7,"Western Michigan","Miami (OH)",2019
401112217,2019,7,"Wisconsin","Michigan State",2019
401114328,2019,6,"Army","Tulane",2019
401119274,2019,6,"Buffalo","Ohio",2019
401119273,2019,6,"Central Michigan","Eastern Michigan",2019
401117875,2019,6,"Cincinnati","UCF",2019
401114167,2019,6,"Colorado","Arizona",2019
401117518,2019,6,"Colorado State","San Diego State",2019
401117876,2019,6,"Connecticut","South Florida",2019
401112474,2019,6,"Duke","Pittsburgh",2019
401117874,2019,6,"East Carolina","Temple",2019
401110812,2019,6,"Florida","Auburn",2019
401114274,2019,6,"Florida International","UMass",2019
401121949,2019,6,"Georgia State","Arkansas State",2019
401112475,2019,6,"Georgia Tech","North Carolina",2019
401112088,2019,6,"Iowa State","TCU",2019
401112101,2019,6,"Kansas","Oklahoma",2019
401112077,2019,6,"Kansas State","Baylor",2019
401117877,2019,6,"Louisiana Monroe","Memphis",2019
401112473,2019,6,"Louisville","Boston College",2019
401110813,2019,6,"LSU","Utah State",2019
401112476,2019,6,"Miami","Virginia Tech",2019
401112194,2019,6,"Michigan","Iowa",2019
401114275,2019,6,"Middle Tennessee","Marshall",2019
401112149,2019,6,"Minnesota","Illinois",2019
401110815,2019,6,"Missouri","Troy",2019
401117516,2019,6,"Navy","Air Force",2019
401112242,2019,6,"Nebraska","Northwestern",2019
401114342,2019,6,"New Mexico State","Liberty",2019
401119272,2019,6,"Northern Illinois","Ball State",2019
401114337,2019,6,"Notre Dame","Bowling Green",2019
401112216,2019,6,"Ohio State","Michigan State",2019
401114276,2019,6,"Old Dominion","Western Kentucky",2019
401110814,2019,6,"Ole Miss","Vanderbilt",2019
401114177,2019,6,"Oregon","California",2019
401112260,2019,6,"Penn State","Purdue",2019
401112205,2019,6,"Rutgers","Maryland",2019
401117519,2019,6,"San José State","New Mexico",2019
401117878,2019,6,"SMU","Tulsa",2019
401121948,2019,6,"South Alabama","Georgia Southern",2019
401114209,2019,6,"Stanford","Washington",2019
401110816,2019,6,"Tennessee","Georgia",2019
401112126,2019,6,"Texas Tech","Oklahoma State",2019
401119275,2019,6,"Toledo","Western Michigan",2019
401114277,2019,6,"UAB","Rice",2019
401114203,2019,6,"UCLA","Oregon State",2019
401117517,2019,6,"UNLV","Boise State",2019
401114278,2019,6,"UTEP","UT San Antonio",2019
401112137,2019,6,"West Virginia","Texas",2019
401112269,2019,6,"Wisconsin","Kent State",2019
401117512,2019,5,"Air Force","San José State",2019
401110806,2019,5,"Alabama","Ole Miss",2019
401121943,2019,5,"Appalachian State","Coastal Carolina",2019
401114166,2019,5,"Arizona","UCLA",2019
401110807,2019,5,"Arkansas","Texas A&M",2019
401110808,2019,5,"Auburn","Mississippi State",2019
401112076,2019,5,"Baylor","Iowa State",2019
401112466,2019,5,"Boston College","Wake Forest",2019
401114156,2019,5,"California","Arizona State",2019
401114267,2019,5,"Charlotte","Florida Atlantic",2019
401110809,2019,5,"Florida","Towson",2019
401112468,2019,5,"Florida State","NC State",2019
401121945,2019,5,"Georgia Southern","Louisiana",2019
401112193,2019,5,"Iowa","Middle Tennessee",2019
401114350,2019,5,"Liberty","New Mexico",2019
401121946,2019,5,"Louisiana Monroe","South Alabama",2019
401114269,2019,5,"Marshall","Cincinnati",2019
401112204,2019,5,"Maryland","Penn State",2019
401117871,2019,5,"Memphis","Navy",2019
401119270,2019,5,"Miami (OH)","Buffalo",2019
401112225,2019,5,"Michigan","Rutgers",2019
401112161,2019,5,"Michigan State","Indiana",2019
401112241,2019,5,"Nebraska","Ohio State",2019
401117515,2019,5,"Nevada","Hawai'i",2019
401114341,2019,5,"New Mexico State","Fresno State",2019
401112467,2019,5,"North Carolina","Clemson",2019
401114270,2019,5,"North Texas","Houston",2019
401112472,2019,5,"Notre Dame","Virginia",2019
401112117,2019,5,"Oklahoma","Texas Tech",2019
401112108,2019,5,"Oklahoma State","Kansas State",2019
401114271,2019,5,"Old Dominion","East Carolina",2019
401114202,2019,5,"Oregon State","Stanford",2019
401112470,2019,5,"Pittsburgh","Delaware",2019
401112232,2019,5,"Purdue","Minnesota",2019
401114268,2019,5,"Rice","Louisiana Tech",2019
401110810,2019,5,"South Carolina","Kentucky",2019
401117873,2019,5,"South Florida","SMU",2019
401114272,2019,5,"Southern Mississippi","UTEP",2019
401112471,2019,5,"Syracuse","Holy Cross",2019
401112100,2019,5,"TCU","Kansas",2019
401112469,2019,5,"Temple","Georgia Tech",2019
401121947,2019,5,"Texas State","Nicholls",2019
401117213,2019,5,"Toledo","BYU",2019
401121944,2019,5,"Troy","Arkansas State",2019
401117872,2019,5,"UCF","Connecticut",2019
401114356,2019,5,"UMass","Akron",2019
401114226,2019,5,"Utah","Washington State",2019
401117513,2019,5,"Utah State","Colorado State",2019
401110811,2019,5,"Vanderbilt","Northern Illinois",2019
401112465,2019,5,"Virginia Tech","Duke",2019
401114221,2019,5,"Washington","USC",2019
401114273,2019,5,"Western Kentucky","UAB",2019
401119271,2019,5,"Western Michigan","Central Michigan",2019
401112247,2019,5,"Wisconsin","Northwestern",2019
401117514,2019,5,"Wyoming","UNLV",2019
401119269,2019,4,"Akron","Troy",2019
401110797,2019,4,"Alabama","Southern Mississippi",2019
401114155,2019,4,"Arizona State","Colorado",2019
401110798,2019,4,"Arkansas","San José State",2019
401121941,2019,4,"Arkansas State","Southern Illinois",2019
401114327,2019,4,"Army","Morgan State",2019
401117506,2019,4,"Boise State","Air Force",2019
401117870,2019,4,"Buffalo","Temple",2019
401114235,2019,4,"BYU","Washington",2019
401112456,2019,4,"Clemson","Charlotte",2019
401117507,2019,4,"Colorado State","Toledo",2019
401116697,2019,4,"East Carolina","William & Mary",2019
401119267,2019,4,"Eastern Michigan","Central Connecticut",2019
401110799,2019,4,"Florida","Tennessee",2019
401114263,2019,4,"Florida Atlantic","Wagner",2019
401112457,2019,4,"Florida State","Louisville",2019
401117510,2019,4,"Fresno State","Sacramento State",2019
401110800,2019,4,"Georgia","Notre Dame",2019
401117511,2019,4,"Hawai'i","Central Arkansas",2019
401112148,2019,4,"Illinois","Nebraska",2019
401112160,2019,4,"Indiana","Connecticut",2019
401112087,2019,4,"Iowa State","Louisiana Monroe",2019
401112099,2019,4,"Kansas","West Virginia",2019
401119266,2019,4,"Kent State","Bowling Green",2019
401114349,2019,4,"Liberty","Hampton",2019
401114262,2019,4,"Louisiana Tech","Florida International",2019
401112458,2019,4,"Miami","Central Michigan",2019
401110802,2019,4,"Mississippi State","Kentucky",2019
401110803,2019,4,"Missouri","South Carolina",2019
401112460,2019,4,"NC State","Ball State",2019
401114340,2019,4,"New Mexico","New Mexico State",2019
401112459,2019,4,"North Carolina","Appalachian State",2019
401114264,2019,4,"North Texas","UT San Antonio",2019
401112215,2019,4,"Northwestern","Michigan State",2019
401119268,2019,4,"Ohio","Louisiana",2019
401112253,2019,4,"Ohio State","Miami (OH)",2019
401110801,2019,4,"Ole Miss","California",2019
401112461,2019,4,"Pittsburgh","UCF",2019
401112075,2019,4,"Rice","Baylor",2019
401112265,2019,4,"Rutgers","Boston College",2019
401117508,2019,4,"San Diego State","Utah State",2019
401114195,2019,4,"Stanford","Oregon",2019
401112462,2019,4,"Syracuse","Western Michigan",2019
401112131,2019,4,"TCU","SMU",2019
401112125,2019,4,"Texas","Oklahoma State",2019
401110804,2019,4,"Texas A&M","Auburn",2019
401117869,2019,4,"Tulane","Houston",2019
401117509,2019,4,"Tulsa","Wyoming",2019
401114265,2019,4,"UAB","South Alabama",2019
401114355,2019,4,"UMass","Coastal Carolina",2019
401114220,2019,4,"USC","Utah",2019
401114266,2019,4,"UTEP","Nevada",2019
401110805,2019,4,"Vanderbilt","LSU",2019
401112463,2019,4,"Virginia","Old Dominion",2019
401112464,2019,4,"Wake Forest","Elon",2019
401114215,2019,4,"Washington State","UCLA",2019
401112224,2019,4,"Wisconsin","Michigan",2019
401112141,2019,3,"Arizona","Texas Tech",2019
401110786,2019,3,"Arkansas","Colorado State",2019
401110787,2019,3,"Auburn","Kent State",2019
401114257,2019,3,"Ball State","Florida Atlantic",2019
401117503,2019,3,"Boise State","Portland State",2019
401112098,2019,3,"Boston College","Kansas",2019
401114258,2019,3,"Bowling Green","Louisiana Tech",2019
401114219,2019,3,"BYU","USC",2019
401114176,2019,3,"California","North Texas",2019
401119263,2019,3,"Central Michigan","Akron",2019
401114255,2019,3,"Charlotte","UMass",2019
401117863,2019,3,"Cincinnati","Miami (OH)",2019
401121939,2019,3,"Coastal Carolina","Norfolk State",2019
401114185,2019,3,"Colorado","Air Force",2019
401114256,2019,3,"Florida International","New Hampshire",2019
401110788,2019,3,"Georgia","Arkansas State",2019
401112452,2019,3,"Georgia Tech","The Citadel",2019
401114230,2019,3,"Houston","Washington State",2019
401112147,2019,3,"Illinois","Eastern Michigan",2019
401112159,2019,3,"Indiana","Ohio State",2019
401112086,2019,3,"Iowa State","Iowa",2019
401110789,2019,3,"Kentucky","Florida",2019
401114348,2019,3,"Liberty","Buffalo",2019
401121940,2019,3,"Louisiana","Texas Southern",2019
401110790,2019,3,"LSU","Northwestern State",2019
401114259,2019,3,"Marshall","Ohio",2019
401112454,2019,3,"Miami","Bethune-Cookman",2019
401112214,2019,3,"Michigan State","Arizona State",2019
401112450,2019,3,"Middle Tennessee","Duke",2019
401112231,2019,3,"Minnesota","Georgia Southern",2019
401110792,2019,3,"Mississippi State","Kansas State",2019
401110793,2019,3,"Missouri","Southeast Missouri State",2019
401117864,2019,3,"Navy","East Carolina",2019
401112240,2019,3,"Nebraska","Northern Illinois",2019
401117505,2019,3,"Nevada","Weber State",2019
401114339,2019,3,"New Mexico State","San Diego State",2019
401112246,2019,3,"Northwestern","UNLV",2019
401114336,2019,3,"Notre Dame","New Mexico",2019
401110791,2019,3,"Ole Miss","Southeastern Louisiana",2019
401114194,2019,3,"Oregon","Montana",2019
401114201,2019,3,"Oregon State","Cal Poly",2019
401112259,2019,3,"Penn State","Pittsburgh",2019
401112130,2019,3,"Purdue","TCU",2019
401112136,2019,3,"Rice","Texas",2019
401117867,2019,3,"SMU","Texas State",2019
401117865,2019,3,"South Alabama","Memphis",2019
401110794,2019,3,"South Carolina","Alabama",2019
401117866,2019,3,"South Florida","South Carolina State",2019
401112449,2019,3,"Syracuse","Clemson",2019
401112203,2019,3,"Temple","Maryland",2019
401110795,2019,3,"Tennessee","Chattanooga",2019
401110796,2019,3,"Texas A&M","Lamar",2019
401119265,2019,3,"Toledo","Murray State",2019
401114260,2019,3,"Troy","Southern Mississippi",2019
401117868,2019,3,"Tulane","Missouri State",2019
401112124,2019,3,"Tulsa","Oklahoma State",2019
401114208,2019,3,"UCF","Stanford",2019
401112116,2019,3,"UCLA","Oklahoma",2019
401114261,2019,3,"UT San Antonio","Army",2019
401114225,2019,3,"Utah","Idaho State",2019
401112451,2019,3,"Virginia","Florida State",2019
401112455,2019,3,"Virginia Tech","Furman",2019
401112448,2019,3,"Wake Forest","North Carolina",2019
401114234,2019,3,"Washington","Hawai'i",2019
401112144,2019,3,"West Virginia","NC State",2019
401112453,2019,3,"Western Kentucky","Louisville",2019
401119264,2019,3,"Western Michigan","Georgia State",2019
401117504,2019,3,"Wyoming","Idaho",2019
401114254,2019,2,"Akron","UAB",2019
401110773,2019,2,"Alabama","New Mexico State",2019
401114247,2019,2,"Appalachian State","Charlotte",2019
401114165,2019,2,"Arizona","Northern Arizona",2019
401114154,2019,2,"Arizona State","Sacramento State",2019
401110774,2019,2,"Auburn","Tulane",2019
401119260,2019,2,"Ball State","Fordham",2019
401112074,2019,2,"Baylor","UT San Antonio",2019
401114251,2019,2,"Boise State","Marshall",2019
401112438,2019,2,"Boston College","Richmond",2019
401110784,2019,2,"Clemson","Texas A&M",2019
401112239,2019,2,"Colorado","Nebraska",2019
401117498,2019,2,"Colorado State","Western Illinois",2019
401112146,2019,2,"Connecticut","Illinois",2019
401112439,2019,2,"Duke","North Carolina A&T",2019
401117860,2019,2,"East Carolina","Gardner-Webb",2019
401110775,2019,2,"Florida","UT Martin",2019
401114249,2019,2,"Florida Atlantic","UCF",2019
401114248,2019,2,"Florida International","Western Kentucky",2019
401112440,2019,2,"Florida State","Louisiana Monroe",2019
401112230,2019,2,"Fresno State","Minnesota",2019
401110776,2019,2,"Georgia","Murray State",2019
401121936,2019,2,"Georgia Southern","Maine",2019
401121937,2019,2,"Georgia State","Furman",2019
401112441,2019,2,"Georgia Tech","South Florida",2019
401114200,2019,2,"Hawai'i","Oregon State",2019
401117861,2019,2,"Houston","Prairie View",2019
401112158,2019,2,"Indiana","Eastern Illinois",2019
401112192,2019,2,"Iowa","Rutgers",2019
401112097,2019,2,"Kansas","Coastal Carolina",2019
401112107,2019,2,"Kansas State","Bowling Green",2019
401119261,2019,2,"Kent State","Kennesaw State",2019
401110777,2019,2,"Kentucky","Eastern Michigan",2019
401114347,2019,2,"Louisiana","Liberty",2019
401114250,2019,2,"Louisiana Tech","Grambling",2019
401112442,2019,2,"Louisville","Eastern Kentucky",2019
401112202,2019,2,"Maryland","Syracuse",2019
401117862,2019,2,"Memphis","Southern",2019
401119262,2019,2,"Miami (OH)","Tennessee Tech",2019
401112223,2019,2,"Michigan","Army",2019
401112213,2019,2,"Michigan State","Western Michigan",2019
401114252,2019,2,"Middle Tennessee","Tennessee State",2019
401110780,2019,2,"Mississippi State","Southern Mississippi",2019
401110781,2019,2,"Missouri","West Virginia",2019
401112444,2019,2,"NC State","Western Carolina",2019
401112443,2019,2,"North Carolina","Miami",2019
401112252,2019,2,"Ohio State","Cincinnati",2019
401112115,2019,2,"Oklahoma","South Dakota",2019
401112123,2019,2,"Oklahoma State","McNeese",2019
401110779,2019,2,"Ole Miss","Arkansas",2019
401114193,2019,2,"Oregon","Nevada",2019
401112258,2019,2,"Penn State","Buffalo",2019
401112445,2019,2,"Pittsburgh","Ohio",2019
401110785,2019,2,"Purdue","Vanderbilt",2019
401112447,2019,2,"Rice","Wake Forest",2019
401117501,2019,2,"San José State","Tulsa",2019
401114253,2019,2,"SMU","North Texas",2019
401121938,2019,2,"South Alabama","Jackson State",2019
401110782,2019,2,"South Carolina","Charleston Southern",2019
401110783,2019,2,"Tennessee","BYU",2019
401110778,2019,2,"Texas","LSU",2019
401117500,2019,2,"Texas State","Wyoming",2019
401112140,2019,2,"Texas Tech","UTEP",2019
401114214,2019,2,"UCLA","San Diego State",2019
401114354,2019,2,"UMass","Southern Illinois",2019
401117502,2019,2,"UNLV","Arkansas State",2019
401114207,2019,2,"USC","Stanford",2019
401114224,2019,2,"Utah","Northern Illinois",2019
401117499,2019,2,"Utah State","Stony Brook",2019
401112437,2019,2,"Virginia","William & Mary",2019
401112446,2019,2,"Virginia Tech","Old Dominion",2019
401114175,2019,2,"Washington","California",2019
401114229,2019,2,"Washington State","Northern Colorado",2019
401112268,2019,2,"Wisconsin","Central Michigan",2019
401117494,2019,1,"Air Force","Colgate",2019
401110720,2019,1,"Alabama","Duke",2019
401135286,2019,1,"Alabama","Michigan",2019
401121934,2019,1,"Appalachian State","East Tennessee State",2019
401136255,2019,1,"Arizona State","Florida State",2019
401114153,2019,1,"Arizona State","Kent State",2019
401110721,2019,1,"Arkansas","Portland State",2019
401135265,2019,1,"Arkansas State","Florida International",2019
401117858,2019,1,"Arkansas State","SMU",2019
401114238,2019,1,"Army","Rice",2019
401135287,2019,1,"Auburn","Minnesota",2019
401110722,2019,1,"Auburn","Oregon",2019
401112157,2019,1,"Ball State","Indiana",2019
401135289,2019,1,"Baylor","Georgia",2019
401112073,2019,1,"Baylor","Stephen F. Austin",2019
401112435,2019,1,"Boston College","Virginia Tech",2019
401119254,2019,1,"Bowling Green","Morgan State",2019
401119255,2019,1,"Buffalo","Robert Morris",2019
401135269,2019,1,"BYU","Hawai'i",2019
401114223,2019,1,"BYU","Utah",2019
401114174,2019,1,"California","UC Davis",2019
401119253,2019,1,"Central Michigan","Albany",2019
401135260,2019,1,"Charlotte","Buffalo",2019
401135910,2019,1,"Charlotte","Gardner-Webb",2019
401135290,2019,1,"Cincinnati","Boston College",2019
401117854,2019,1,"Cincinnati","UCLA",2019
401111653,2019,1,"Clemson","Georgia Tech",2019
401119256,2019,1,"Coastal Carolina","Eastern Michigan",2019
401114184,2019,1,"Colorado","Colorado State",2019
401117855,2019,1,"Connecticut","Wagner",2019
401135271,2019,1,"Eastern Michigan","Pittsburgh",2019
401110723,2019,1,"Florida","Miami",2019
401135264,2019,1,"Florida Atlantic","SMU",2019
401112431,2019,1,"Florida State","Boise State",2019
401147693,2019,1,"Georgia Southern","Liberty",2019
401147695,2019,1,"Georgia State","Wyoming",2019
401114164,2019,1,"Hawai'i","Arizona",2019
401112145,2019,1,"Illinois","Akron",2019
401136254,2019,1,"Illinois","California",2019
401112191,2019,1,"Iowa","Miami (OH)",2019
401136253,2019,1,"Iowa","USC",2019
401112085,2019,1,"Iowa State","Northern Iowa",2019
401135276,2019,1,"Iowa State","Notre Dame",2019
401112096,2019,1,"Kansas","Indiana State",2019
401135284,2019,1,"Kansas State","Navy",2019
401112106,2019,1,"Kansas State","Nicholls",2019
401135261,2019,1,"Kent State","Utah State",2019
401110724,2019,1,"Kentucky","Toledo",2019
401135283,2019,1,"Kentucky","Virginia Tech",2019
401112434,2019,1,"Liberty","Syracuse",2019
401110727,2019,1,"Louisiana","Mississippi State",2019
401128468,2019,1,"Louisiana Monroe","Grambling",2019
401135281,2019,1,"Louisville","Mississippi State",2019
401112436,2019,1,"Louisville","Notre Dame",2019
401135295,2019,1,"LSU","Clemson",2019
401110725,2019,1,"LSU","Georgia Southern",2019
401135278,2019,1,"LSU","Oklahoma",2019
401135268,2019,1,"Marshall","UCF",2019
401114240,2019,1,"Marshall","VMI",2019
401112201,2019,1,"Maryland","Howard",2019
401110726,2019,1,"Memphis","Ole Miss",2019
401135270,2019,1,"Miami","Louisiana Tech",2019
401135294,2019,1,"Miami (OH)","Louisiana",2019
401112222,2019,1,"Michigan","Middle Tennessee",2019
401112212,2019,1,"Michigan State","Tulsa",2019
401112229,2019,1,"Minnesota","South Dakota State",2019
401117857,2019,1,"Navy","Holy Cross",2019
401112432,2019,1,"NC State","East Carolina",2019
