athlete_id,first_name,last_name,weight,height,jersey,year_in_program,position,home_city,home_state,home_country,team,season
-1022405,Zane,Jacoby,205,76,12,NA,QB,Huntsville,MO,USA,Missouri,2015
-1022407,Tom,Kalish,175,70,98,NA,P,St. Louis,MO,USA,Missouri,2015
-1022408,Max,Kavy,285,75,75,NA,OL,St. Louis,MO,USA,Missouri,2015
-1022409,Brian,Kurz,230,76,89,NA,TE,Vandalia,MO,USA,Missouri,2015
-1022410,Connor,McGovern,300,76,60,NA,OL,Fargo,ND,USA,Missouri,2015
-1022411,DeAndre,McKenzie,185,73,29,NA,DB,Lee's Summit,MO,USA,Missouri,2015
-1022412,Brad,McNulty,305,76,63,NA,OL,Allen,TX,USA,Missouri,2015
-1022413,Rocel,McWilliams,240,74,98,NA,DL,Pensacola,FL,USA,Missouri,2015
-1022414,Nick,Monaghan,245,74,54,NA,TE,Darien,IL,USA,Missouri,2015
-1022415,Justin,Piazza,205,72,39,NA,LB,St. Petersburg,FL,USA,Missouri,2015
-1022416,Isiah,Pierre,165,69,36,NA,S,Hollywood,FL,USA,Missouri,2015
-1022417,Clay,Rhodes,280,77,72,NA,OL,Stilwell,KS,USA,Missouri,2015
-1022418,Nick,Rhone,200,70,45,NA,WR,Beaumont,TX,USA,Missouri,2015
-1022419,Eddie,Serrano,225,75,52,NA,DL,Niles,IL,USA,Missouri,2015
-1022420,Nick,Skalak,290,77,58,NA,OL,Irving,TX,USA,Missouri,2015
-1022421,Andrew,Stevens,195,69,40,NA,?,St. Louis,MO,USA,Missouri,2015
-1022422,Trevon,Walters,200,70,20,NA,?,Bradenton,FL,USA,Missouri,2015
-1022423,Trei,Walton,190,70,46,NA,DB,Northville,MI,USA,Missouri,2015
-1022424,Blake,Wilbers,270,74,74,NA,OL,Wardsville,MO,USA,Missouri,2015
-1022425,Christian,Williams,235,72,53,NA,LB,Lake Ozark,MO,USA,Missouri,2015
-1022426,Faheem,Williams,190,71,41,NA,S,Overbrook,PA,USA,Missouri,2015
559575,Brandon,Lee,225,74,4,4,LB,Indianapolis,IN,USA,Missouri,2015
4035097,Jack,Lowary,225,76,19,3,QB,Huntington Beach,CA,USA,Missouri,2015
549412,Eriq,Moore,NA,NA,NA,NA,NA,NA,NA,NA,Southeast Missouri State,2015
3122314,Adrian,Davis,NA,NA,NA,NA,WR,NA,NA,NA,Southeast Missouri State,2015
534058,Peter,Lloyd,NA,NA,NA,NA,WR,NA,NA,NA,Southeast Missouri State,2015
549442,Brendan,Stewart,NA,NA,NA,NA,RB,NA,NA,NA,Southeast Missouri State,2015
549414,Tyler,Manne,NA,NA,NA,NA,NA,NA,NA,NA,Southeast Missouri State,2015
3932297,Will,Young,NA,NA,NA,NA,RB,NA,NA,NA,Southeast Missouri State,2015
-7307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Southeast Missouri State,2015
3910149,Tay,Bender,NA,NA,NA,NA,QB,NA,NA,NA,Southeast Missouri State,2015
534059,Ryan,McCrum,NA,NA,NA,NA,NA,NA,NA,NA,Southeast Missouri State,2015
518953,Lewis,Washington,NA,NA,NA,NA,RB,NA,NA,NA,Southeast Missouri State,2015
534060,Paul,McRoberts,NA,NA,NA,NA,WR,NA,NA,NA,Southeast Missouri State,2015
549430,Alex,Knight,NA,NA,NA,NA,NA,NA,NA,NA,Southeast Missouri State,2015
534046,Darrius,Darden-Box,NA,NA,NA,NA,WR,NA,NA,NA,Southeast Missouri State,2015
3910165,Tremane,McCullough,NA,NA,NA,NA,WR,NA,NA,NA,Southeast Missouri State,2015
534057,DeMichael,Jackson,NA,NA,NA,NA,RB,NA,NA,NA,Southeast Missouri State,2015
530703,Kyle,Kerrick,NA,NA,NA,NA,WR,NA,NA,NA,UT Martin,2015
552378,Caylon,Weathers,228,76,11,NA,WR,Lubbock,TX,USA,UT Martin,2015
516771,Ben,Axline,NA,NA,NA,NA,WR,NA,NA,NA,UT Martin,2015
532537,Jordan,Landry,NA,NA,NA,NA,NA,NA,NA,NA,UT Martin,2015
3932467,Jaimiee,Bowe,NA,NA,NA,NA,NA,NA,NA,NA,UT Martin,2015
551552,Troy,Cook,206,73,10,NA,QB,Dallas,TX,USA,UT Martin,2015
3909394,Preston,Baker,NA,NA,NA,NA,RB,NA,NA,NA,UT Martin,2015
552369,Tae,Martin,192,72,3,NA,S,Krum,TX,USA,UT Martin,2015
3122330,Tyler,Eddings,198,70,87,NA,WR,Lubbock,TX,USA,UT Martin,2015
532543,Najee,Ray,NA,NA,NA,NA,RB,NA,NA,NA,UT Martin,2015
516785,James,Ratliff,NA,NA,NA,NA,WR,NA,NA,NA,UT Martin,2015
3909395,Brett,Thompson,232,76,15,NA,TE,Lewisville,TX,USA,UT Martin,2015
517435,William,Tanner,NA,NA,NA,NA,WR,NA,NA,NA,UT Martin,2015
3122337,Cj,McElrath,NA,NA,NA,NA,WR,NA,NA,NA,UT Martin,2015
516786,Jackson,Redditt,NA,NA,NA,NA,NA,NA,NA,NA,UT Martin,2015
512041,Taylor,Higgason,NA,NA,NA,NA,WR,NA,NA,NA,UT Martin,2015
532529,Ladevin,Fair,NA,NA,NA,NA,RB,NA,NA,NA,UT Martin,2015
3932473,Rodarius,Houston,NA,NA,NA,NA,WR,NA,NA,NA,UT Martin,2015
532531,Trent,Garland,NA,NA,NA,NA,RB,NA,NA,NA,UT Martin,2015
3909398,Jaimiee,Bowe,201,71,5,NA,RB,Ewa Beach,HI,USA,UT Martin,2015
516783,Jarod,Neal,NA,NA,NA,NA,QB,NA,NA,NA,UT Martin,2015
516795,Rod,Wright,NA,NA,NA,NA,WR,NA,NA,NA,UT Martin,2015
-7604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UT Martin,2015
3930074,Shawn,Curtis,244,74,34,NA,DE,Fairfield,TX,USA,Ole Miss,2015
533342,Dillon,Barrett,NA,76,83,NA,TE,Dry Prong,LA,USA,Ole Miss,2015
553478,Tayler,Polk,220,71,24,NA,LB,Chicago,IL,USA,Ole Miss,2015
536106,Jaylen,Walton,NA,68,6,NA,RB,Memphis,TN,USA,Ole Miss,2015
550016,Jordan,Wilkins,217,73,22,NA,RB,Ewa Beach,HI,USA,Ole Miss,2015
550013,Ray Ray,Smith,223,74,18,NA,LB,Chicago,IL,USA,Ole Miss,2015
3128748,D.K.,Buford,231,71,25,4,RB,Oxford,MS,USA,Ole Miss,2015
550123,Devante,Kincade,190,73,1,NA,QB,Dallas,TX,USA,Ole Miss,2015
550126,Kailo,Moore,NA,70,13,NA,DB,Rosedale,MS,USA,Ole Miss,2015
3128743,Ken,Webster,194,71,5,4,DB,Decatur,GA,USA,Ole Miss,2015
3128747,DeMarquis,Gates,221,74,3,NA,LB,Chicago,IL,USA,Ole Miss,2015
536107,John,Youngblood,NA,75,38,NA,DE,Trussville,AL,USA,Ole Miss,2015
556413,Ty,Quick,264,75,43,NA,TE,Lewisville,TX,USA,Ole Miss,2015
512011,C.J.,Johnson,NA,74,10,NA,LB,Philadelphia,MS,USA,Ole Miss,2015
550014,Laquon,Treadwell,NA,74,1,NA,WR,Crete,IL,USA,Ole Miss,2015
3930086,Dawson,Knox,250,76,9,3,TE,Brentwood,TN,USA,Ole Miss,2015
536105,Temario,Strong,NA,72,32,NA,LB,Batesville,MS,USA,Ole Miss,2015
3894915,D.J.,Jones,NA,72,93,NA,DT,Greenville,SC,USA,Ole Miss,2015
550015,Laremy,Tunsil,NA,77,78,NA,OL,Lake City,FL,USA,Ole Miss,2015
550115,Tony,Conner,NA,72,12,NA,DB,Batesville,MS,USA,Ole Miss,2015
559639,Marquis,Haynes,230,75,38,NA,DE,Fairfield,TX,USA,Ole Miss,2015
550117,Evan,Engram,NA,75,17,NA,TE,Powder Springs,GA,USA,Ole Miss,2015
551899,Terry,Caldwell,NA,73,21,NA,LB,Wilmington,NC,USA,Ole Miss,2015
3128745,C.J.,Moore,198,71,38,4,DB,Bassfield,MS,USA,Ole Miss,2015
536560,Fadol,Brown,NA,76,6,NA,DE,Charleston,SC,USA,Ole Miss,2015
536199,Trae,Elston,NA,71,7,NA,DB,Oxford,AL,USA,Ole Miss,2015
559644,Christian,Russell,NA,72,20,NA,LB,Fayetteville,NC,USA,Ole Miss,2015
550011,Robert,Nkemdiche,NA,76,5,NA,DT,Loganville,GA,USA,Ole Miss,2015
550012,John-Patrick,Sherling,240,71,33,NA,LB,Chicago,IL,USA,Ole Miss,2015
553456,Will,Gleeson,192,75,94,NA,P,Houston,TX,USA,Ole Miss,2015
512014,Collins,Moore,NA,73,16,NA,WR,Madison,AL,USA,Ole Miss,2015
537597,Will,Few,NA,75,53,NA,LS,Augusta,GA,USA,Ole Miss,2015
3128741,Markell,Pack,185,74,11,NA,WR,Lubbock,TX,USA,Ole Miss,2015
512019,Denzel,Nkemdiche,NA,71,4,NA,LB,Loganville,GA,USA,Ole Miss,2015
559640,Martin,Johnson,NA,72,26,NA,RB,Preston,MS,USA,Ole Miss,2015
550124,Cale,Luke,200,73,27,NA,WR,Lubbock,TX,USA,Ole Miss,2015
550111,Trey,Bledsoe,216,73,81,NA,WR,Lubbock,TX,USA,Ole Miss,2015
536201,Issac,Gross,NA,73,94,NA,DT,Batesville,MS,USA,Ole Miss,2015
532346,Hunter,Thurley,NA,76,84,NA,TE,Nashville,TN,USA,Ole Miss,2015
553485,Grant,Warren,NA,73,98,NA,P,Pascagoula,MS,USA,Ole Miss,2015
3894913,Tony,Bridges,NA,72,1,NA,DB,Collins,MS,USA,Ole Miss,2015
559638,C.J.,Hampton,190,72,4,NA,DB,Leander,TX,USA,Ole Miss,2015
3930075,Zedrick,Woods,201,71,36,4,DB,Lake City,FL,USA,Ole Miss,2015
550114,Ryan,Buchanan,NA,75,9,NA,QB,Jackson,MS,USA,Ole Miss,2015
550113,Eugene,Brazley,192,69,23,NA,RB,Ewa Beach,HI,USA,Ole Miss,2015
551534,Elliot,Markuson,225,72,80,NA,LB,Chicago,IL,USA,Ole Miss,2015
537596,Carlos,Davis,NA,68,23,NA,DB,Birmingham,AL,USA,Ole Miss,2015
3930070,Eric,Swinney,214,69,24,3,RB,Riverdale,GA,USA,Ole Miss,2015
536202,Mike,Hilton,NA,69,38,NA,DB,Fayetteville,GA,USA,Ole Miss,2015
3128740,Breeland,Speaks,285,75,9,NA,DE,Spring Branch,TX,USA,Ole Miss,2015
536204,Nathan,Noble,NA,75,91,NA,PK,Greenville,MS,USA,Ole Miss,2015
3128755,Gary,Wunderlich,182,72,97,NA,PK,Lancaster,TX,USA,Ole Miss,2015
3930064,DaMarkus,Lodge,199,74,5,4,WR,Cedar Hill,TX,USA,Ole Miss,2015
537600,Taz,Zettergren,NA,75,89,NA,TE,Senatobia,MS,USA,Ole Miss,2015
536206,Ben,Still,NA,75,64,NA,C,Memphis,TN,USA,Ole Miss,2015
536197,Cody,Core,NA,75,88,NA,WR,Auburn,AL,USA,Ole Miss,2015
3128746,A.J.,Moore,202,71,30,NA,DB,Leander,TX,USA,Ole Miss,2015
3128756,Akeem,Judd,NA,71,21,NA,RB,Durham,NC,USA,Ole Miss,2015
545975,Andy,Pappanastos,190,71,12,NA,PK,Lancaster,TX,USA,Ole Miss,2015
550121,Derrick,Jones,NA,74,19,NA,DB,Eupora,MS,USA,Ole Miss,2015
511998,Chief,Brown,NA,73,8,NA,DB,Winona,MS,USA,Ole Miss,2015
550125,Herbert,Moore,323,73,99,NA,DT,Spring Branch,TX,USA,Ole Miss,2015
550110,Quincy,Adeboyejo,NA,75,8,NA,WR,Cedar Hill,TX,USA,Ole Miss,2015
559642,Jeremy,Liggins,NA,75,78,NA,OL,Oxford,MS,USA,Ole Miss,2015
550549,Damore'ea,Stringfellow,NA,75,3,NA,WR,Perris,CA,USA,Ole Miss,2015
534580,Chad,Kelly,NA,74,11,NA,QB,Niagara Falls,NY,USA,Ole Miss,2015
536195,Quintavius,Burdette,NA,71,4,NA,WR,Senatobia,MS,USA,Ole Miss,2015
4047653,Jarrion,Street,220,75,7,4,LB,Trussville,AL,USA,Ole Miss,2015
3126161,Markel,Winters,252,75,19,4,DE,Tallahassee,FL,USA,Ole Miss,2015
3930072,Cam,Ordway,182,71,28,4,DB,Pulaski,TN,USA,Ole Miss,2015
3930087,Ross,Donelly,318,73,90,4,DT,Houston,TX,USA,Ole Miss,2015
3128750,Sean,Rawlings,294,77,50,4,OL,Madison,MS,USA,Ole Miss,2015
4047648,Tre,Nixon,180,74,16,4,WR,Viera,FL,USA,Ole Miss,2015
3128754,Alex,Weber,186,73,85,4,WR,Lake City,FL,USA,Ole Miss,2015
4362875,Vernon,Dasher,217,73,3,4,OLB,Baxley,GA,USA,Ole Miss,2015
3930066,Van,Jefferson,197,74,12,4,WR,Brentwood,TN,USA,Ole Miss,2015
3128749,Garrald,McDowell,259,74,8,4,DL,Covington,LA,USA,Ole Miss,2015
4242420,Javien,Hamilton,176,70,21,4,DB,Louin,MS,USA,Ole Miss,2015
4242418,Jordan,Ta'amu,212,74,10,4,QB,Pearl City,HI,USA,Ole Miss,2015
3930071,Montrell,Custis,181,72,2,4,DB,Jonesboro,GA,USA,Ole Miss,2015
3128744,Victor,Evans,243,75,4,4,DE,Dallas,TX,USA,Ole Miss,2015
4047666,Jack,Propst,190,70,88,4,LS,Brentwood,TN,USA,Ole Miss,2015
4035292,Shea,Patterson,202,74,2,4,QB,Shreveport,LA,USA,Ole Miss,2015
4047647,Deontay,Anderson,217,74,2,4,S,Houston,TX,USA,Ole Miss,2015
3128709,Detric,Bing-Dukes,254,73,43,4,LB,Tucker,GA,USA,Ole Miss,2015
3691031,Javon,Patterson,314,75,79,4,OL,Petal,MS,USA,Ole Miss,2015
3930077,Michael,Howard,280,76,52,4,OL,Green Cove Springs,FL,USA,Ole Miss,2015
-1021564,Willie,Hibbler,264,75,17,NA,ILB,Sardis,MS,USA,Ole Miss,2015
-1021646,Sam,Johnson,268,73,54,NA,OL,Nashville,TN,USA,Ole Miss,2015
-1021651,Jordan,Sims,326,76,70,NA,OL,Homewood,AL,USA,Ole Miss,2015
-1021659,Daronte,Bouldin,318,77,76,NA,OL,Canton,MS,USA,Ole Miss,2015
-1021668,Jack,Raborn,212,73,48,NA,LB,Advance,NC,USA,Ole Miss,2015
-1021670,Rod,Taylor,321,75,73,NA,OL,Jackson,MS,USA,Ole Miss,2015
-1021671,Talbot,Buys,313,80,77,NA,OL,Vicksburg,MS,USA,Ole Miss,2015
-1021673,Robert,Conyers,298,77,75,NA,OL,Miami,FL,USA,Ole Miss,2015
-1021674,Drew,Davis,212,73,16,NA,QB,Bonita Springs,FL,USA,Ole Miss,2015
-1021675,Luke,Davis,215,74,37,NA,LB,Trussville,AL,USA,Ole Miss,2015
-1021677,Jacob,Feeley,287,74,63,NA,C,Picayune,MS,USA,Ole Miss,2015
-1021679,Chadwick,Lamar,206,73,57,NA,LS,Oxford,MS,USA,Ole Miss,2015
-1021681,Tyler,Putman,308,76,55,NA,OL,Olive Branch,MS,USA,Ole Miss,2015
-1021683,Antwain,Smith,187,67,41,NA,DB,Southaven,MS,USA,Ole Miss,2015
-1021684,Nathan,Vanderburg,176,67,33,NA,RB,Olive Branch,MS,USA,Ole Miss,2015
-1021685,Justin,Anderson,184,69,31,NA,DB,Houston,TX,USA,Ole Miss,2015
-1021686,Brandon,Bell,214,72,29,NA,WR,Columbus,MS,USA,Ole Miss,2015
-1021687,Justin,Bell,347,74,68,NA,OL,Jackson,MS,USA,Ole Miss,2015
-1021688,Matt,Brown,257,75,87,NA,TE,Cordova,TN,USA,Ole Miss,2015
-1021689,Fahn,Cooper,306,77,74,NA,OL,Crystal Lake,IL,USA,Ole Miss,2015
-1021690,Bobby,Daggett,210,71,59,NA,LS,Pascagoula,MS,USA,Ole Miss,2015
-1021691,Dylan,Dyer,227,76,82,NA,TE,Flora,MS,USA,Ole Miss,2015
-1021692,Will,Easter,180,72,11,NA,WR,Rosemary Beach,FL,USA,Ole Miss,2015
-1021693,Jordan,Gallegos,172,69,86,NA,WR,New Albany,OH,USA,Ole Miss,2015
-1021694,Woodrow,Hamilton,319,75,56,NA,DT,Raleigh,MS,USA,Ole Miss,2015
-1021695,Tyler,Jackson,185,71,93,NA,PK,Oxford,MS,USA,Ole Miss,2015
-1021696,Josh,Johnson,172,70,35,NA,DB,Belden,MS,USA,Ole Miss,2015
-1021697,DeVante,Kincade,184,72,2,NA,QB,Dallas,TX,USA,Ole Miss,2015
-1021698,Damarkus,Lodge,190,74,7,NA,WR,Cedar Hill,TX,USA,Ole Miss,2015
-1021699,Aaron,Morris,313,77,72,NA,OL,Jackson,MS,USA,Ole Miss,2015
-1021700,Christian,Morris,313,78,71,NA,OL,Memphis,TN,USA,Ole Miss,2015
-1021701,Jack,Raborn,217,73,48,NA,LB,Winston-Salem,NC,USA,Ole Miss,2015
-1021702,Johnathan,Rattliffe,177,69,24,NA,DB,Birmingham,AL,USA,Ole Miss,2015
-1021703,Tee,Shepard,195,73,2,NA,DB,Fresno,CA,USA,Ole Miss,2015
-1021704,Michael,Taylor,185,75,58,NA,LS,Jackson,TN,USA,Ole Miss,2015
-1021705,Channing,Ward,279,76,11,NA,DE,Aberdeen,MS,USA,Ole Miss,2015
-1021706,Kendarius,Webster,180,71,15,NA,DB,Stockbridge,GA,USA,Ole Miss,2015
3959919,Jordan,Hebert,291,71,96,4,DT,Klein,TX,USA,Ole Miss,2015
559660,J.T.,Gray,202,72,12,NA,DB,Leander,TX,USA,Mississippi State,2015
531340,A.J.,Jefferson,NA,75,47,NA,DL,Summit,MS,USA,Mississippi State,2015
3917292,Justin,Johnson,245,75,81,4,TE,Birmingham,AL,USA,Mississippi State,2015
546615,Dezmond,Harris,243,76,11,NA,LB,Chicago,IL,USA,Mississippi State,2015
537602,DeAndre,Ward,NA,73,28,NA,LB,Wetumpka,AL,USA,Mississippi State,2015
531360,Gus,Walley,NA,76,19,NA,TE,Richton,MS,USA,Mississippi State,2015
3894927,Johnathan,Calvin,NA,75,16,NA,DL,Jackson,MS,USA,Mississippi State,2015
512038,Kendrick,Market,NA,70,26,NA,DB,Batesville,MS,USA,Mississippi State,2015
514707,Joe,Morrow,NA,76,16,NA,WR,Ocean Springs,MS,USA,Mississippi State,2015
546603,Damian,Williams,215,73,12,NA,QB,Dallas,TX,USA,Mississippi State,2015
559676,Jamoral,Graham,NA,70,9,NA,DB,Decatur,MS,USA,Mississippi State,2015
3917280,Nick,Tiano,NA,76,14,NA,QB,Chattanooga,TN,USA,Mississippi State,2015
530914,Darrion,Hutcherson,NA,79,84,NA,TE,Dadeville,AL,USA,Mississippi State,2015
531356,Brandon,Holloway,NA,68,10,NA,RB,Tampa,FL,USA,Mississippi State,2015
512034,Taveze,Calhoun,NA,73,23,NA,DB,Morton,MS,USA,Mississippi State,2015
546622,Fred,Ross,NA,74,8,NA,WR,Tyler,TX,USA,Mississippi State,2015
531334,Devon,Bell,NA,74,40,NA,P,Vicksburg,MS,USA,Mississippi State,2015
531335,Beniquez,Brown,NA,73,42,NA,LB,Florence,AL,USA,Mississippi State,2015
512030,Dak,Prescott,NA,74,15,NA,QB,Haughton,LA,USA,Mississippi State,2015
546621,De'Runnya,Wilson,NA,77,1,NA,WR,Birmingham,AL,USA,Mississippi State,2015
531343,Torrey,Dale,NA,78,49,NA,DL,Kenner,LA,USA,Mississippi State,2015
546608,Tolando,Cleveland,194,72,7,NA,DB,Leander,TX,USA,Mississippi State,2015
531410,Cedric,Jiles,180,70,5,NA,DB,Leander,TX,USA,Mississippi State,2015
3894916,Donald,Gray,200,70,6,NA,WR,Lubbock,TX,USA,Mississippi State,2015
559659,Logan,Cooke,228,77,43,NA,P,Houston,TX,USA,Mississippi State,2015
546607,Gabe,Myles,195,72,5,NA,WR,Lubbock,TX,USA,Mississippi State,2015
531333,Richie,Brown,NA,74,39,NA,LB,Long Beach,MS,USA,Mississippi State,2015
553935,Trey,Braswell,176,69,37,NA,RB,Ewa Beach,HI,USA,Mississippi State,2015
555456,Kelan,Chairs,218,72,49,NA,LB,Chicago,IL,USA,Mississippi State,2015
546611,Ashton,Shumpert,NA,74,32,NA,RB,Fulton,MS,USA,Mississippi State,2015
512048,Justin,Malone,NA,79,70,NA,OL,Madison,MS,USA,Mississippi State,2015
3917278,Traver,Jung,226,76,3,NA,LB,Chicago,IL,USA,Mississippi State,2015
559649,Josiah,Phillips,241,76,45,NA,LB,Chicago,IL,USA,Mississippi State,2015
3894924,Martinas,Rankin,315,77,55,NA,OL,Royse City,TX,USA,Mississippi State,2015
559673,Will,Coleman,NA,77,57,NA,DL,Tyler,TX,USA,Mississippi State,2015
531362,Nelson,Adams,NA,75,94,NA,DL,Brandon,MS,USA,Mississippi State,2015
3791117,Malik,Dear,220,69,9,4,WR,Jackson,MS,USA,Mississippi State,2015
559651,Brandon,Bryant,215,72,1,NA,DB,Leander,TX,USA,Mississippi State,2015
531359,Nick,James,NA,77,88,NA,DL,Long Beach,MS,USA,Mississippi State,2015
559666,Westin,Graves,NA,72,25,NA,PK,Flowood,MS,USA,Mississippi State,2015
559650,Elijah,Staley,245,79,1,NA,QB,Dallas,TX,USA,Mississippi State,2015
531409,Will,Redmond,NA,72,2,NA,DB,Memphis,TN,USA,Mississippi State,2015
2991675,-,Team,NA,NA,NA,NA,NA,NA,NA,NA,Mississippi State,2015
531351,Devon,Desper,NA,76,62,NA,OL,Madison,MS,USA,Mississippi State,2015
559656,Dontavian,Lee,230,73,28,4,RB,Hattiesburg,MS,USA,Mississippi State,2015
558337,Nick,Fitzgerald,230,77,7,4,QB,Richmond Hill,GA,USA,Mississippi State,2015
559648,Gerri,Green,255,76,4,4,DE,Greenville,MS,USA,Mississippi State,2015
531357,Fred,Brown,NA,73,5,NA,WR,Jackson,MS,USA,Mississippi State,2015
559657,Cory,Thomas,310,77,34,4,DT,Bessemer,AL,USA,Mississippi State,2015
531412,Kivon,Coman,NA,75,11,NA,DB,Sheffield,AL,USA,Mississippi State,2015
559654,Aeris,Williams,215,73,26,4,RB,West Point,MS,USA,Mississippi State,2015
514706,Rufus,Warren,NA,79,77,NA,OL,Indianola,MS,USA,Mississippi State,2015
3917279,Jamal,Peters,220,74,2,4,CB,Bassfield,MS,USA,Mississippi State,2015
4035387,Reggie,Todd,205,77,2,4,WR,Mobile,AL,USA,Mississippi State,2015
3917284,Chris,Stamps,187,73,2,4,DB,Vicksburg,MS,USA,Mississippi State,2015
4047627,Stephen,Adegoke,210,72,19,4,S,Snellville,GA,USA,Mississippi State,2015
559668,Jesse,Jackson,215,74,86,4,WR,Petal,MS,USA,Mississippi State,2015
3917282,Keith,Mixon Jr.,195,68,12,4,WR,Birmingham,AL,USA,Mississippi State,2015
559664,Elgton,Jenkins,310,76,74,4,OL,Clarksdale,MS,USA,Mississippi State,2015
3728305,Johnathan,Abram,215,72,38,4,S,Columbia,MS,USA,Mississippi State,2015
4035384,Tre,Brown,315,76,96,4,DT,Ackerman,MS,USA,Mississippi State,2015
3917283,Alec,Murphy,230,72,26,4,RB,Nixa,MO,USA,Mississippi State,2015
4035381,Jamal,Couch,225,76,6,3,WR,Phenix City,AL,USA,Mississippi State,2015
3917286,Mark,McLaurin,215,74,41,4,S,Collins,MS,USA,Mississippi State,2015
3791121,Joel,Baldwin,230,75,66,4,LS,Tupelo,MS,USA,Mississippi State,2015
3134690,Montez,Sweat,245,78,9,4,DE,Stone Mountain,GA,USA,Mississippi State,2015
559670,Grant,Harris,290,75,90,4,DT,Bolton,MS,USA,Mississippi State,2015
559671,Braxton,Hoyett,310,75,95,4,DT,Pelham,AL,USA,Mississippi State,2015
4047617,Kody,Schexnayder,195,70,27,4,P,River Ridge,LA,USA,Mississippi State,2015
559661,Deion,Calhoun,320,75,61,4,OL,Pleasant Grove,AL,USA,Mississippi State,2015
-1022040,Jonnas,Spivey,200,72,85,NA,WR,Louin,MS,USA,Mississippi State,2015
-1022006,Hunter,Bradley,240,75,53,NA,LS,Collierville,TN,USA,Mississippi State,2015
-1022007,Bennie,Braswell III,176,69,37,NA,?,Olive Branch,MS,USA,Mississippi State,2015
-1022008,Ronald,Cochran,316,76,72,NA,OL,Olive Branch,MS,USA,Mississippi State,2015
-1022009,Aaron,Hamaker,280,76,88,NA,TE,Little Rock,AR,USA,Mississippi State,2015
-1022011,Harrison,Moon,290,77,75,NA,OL,Chattanooga,TN,USA,Mississippi State,2015
-1022013,Allen,Perkins,208,72,23,NA,?,Pelham,AL,USA,Mississippi State,2015
-1022016,Kareem,Vance Jr.,195,76,16,NA,?,Charleston,MS,USA,Mississippi State,2015
-1022017,Lawrence,Brown,300,76,63,NA,?,Columbus,MS,USA,Mississippi State,2015
-1022018,Jamaal,Clayborn,315,76,60,NA,OL,Jackson,MS,USA,Mississippi State,2015
-1022022,Taylor,Henry,185,71,30,NA,?,Atlanta,GA,USA,Mississippi State,2015
-1022023,Brian,Houston,228,76,56,NA,?,Vicksburg,MS,USA,Mississippi State,2015
-1022025,Jocquell,Johnson,301,76,64,NA,OL,Jackson,MS,USA,Mississippi State,2015
-1022026,Rodney,Lacy,290,71,73,NA,?,Birmingham,AL,USA,Mississippi State,2015
-1022032,Anfernee,Mullins,261,75,91,NA,DL,Aliceville,AL,USA,Mississippi State,2015
-1022033,Zak,Neary,197,73,19,NA,?,Adamsville,TN,USA,Mississippi State,2015
-1022039,Justin,Senior,310,77,58,NA,OL,Montreal,QC,Canada,Mississippi State,2015
-1022041,Jefferson,Teel,200,77,82,NA,?,Bartlett,TN,USA,Mississippi State,2015
-1022043,Hayes,Walker,199,71,38,NA,?,Jackson,MS,USA,Mississippi State,2015
-1022046,Alan,Worsham,199,70,34,NA,?,Martinez,GA,USA,Mississippi State,2015
-1022047,Wyatt,Anderson,175,68,13,NA,?,Poplarville,MS,USA,Mississippi State,2015
-1022048,Bryce,Brown,180,74,37,NA,?,Katy,TX,USA,Mississippi State,2015
-1022049,Ryan,Brown,266,78,48,NA,DL,New Orleans,LA,USA,Mississippi State,2015
-1022050,Elias,Cane,170,69,16,NA,?,Antioch,TN,USA,Mississippi State,2015
-1022051,Cole,Carter,299,78,71,NA,OL,Caledonia,MS,USA,Mississippi State,2015
-1022052,Winston,Chapman,240,74,38,NA,LS,Fairhope,AL,USA,Mississippi State,2015
-1022053,Brandon,Davis,170,69,44,NA,DB,Memphis,TN,USA,Mississippi State,2015
-1022054,Deontay,Evans,204,70,17,NA,DB,McComb,MS,USA,Mississippi State,2015
-1022055,TJ,Flinta,190,76,80,NA,?,Miami,FL,USA,Mississippi State,2015
-1022056,Nathan,Gieb,175,74,10,NA,?,Flowood,MS,USA,Mississippi State,2015
-1022057,Devin,Hadley,240,75,68,NA,?,Tupelo,MS,USA,Mississippi State,2015
-1022058,B.J.,Hammond,242,76,87,NA,TE,Gadsden,AL,USA,Mississippi State,2015
-1022059,Hampton,Howard,215,76,13,NA,?,Foley,AL,USA,Mississippi State,2015
-1022060,Lee,Jackson,195,72,27,NA,?,Natchez,MS,USA,Mississippi State,2015
-1022061,Zach,Jackson,212,74,14,NA,LB,Heidelberg,MS,USA,Mississippi State,2015
-1022062,Chase,Jones,250,72,44,NA,?,Hattiesburg,MS,USA,Mississippi State,2015
-1022063,Chris,Jones,308,78,98,NA,DL,Houston,MS,USA,Mississippi State,2015
-1022064,Henry,Jones,190,72,8,NA,?,Auburn,AL,USA,Mississippi State,2015
-1022065,Keith,Joseph Jr.,233,75,99,NA,DL,Pascagoula,MS,USA,Mississippi State,2015
-1022066,Danortis,McWilliams,160,71,37,NA,?,New Albany,MS,USA,Mississippi State,2015
-1022067,Javous,Nicks,173,72,89,NA,WR,Brandon,MS,USA,Mississippi State,2015
-1022068,Boderick,Oliver,175,70,33,NA,?,Meridian,MS,USA,Mississippi State,2015
